MovieID,Title,KoreanTitle,Plot,ReleaseYear,RunningTime,GradeID,GradeInKoreaID,Poster,ReleaseDateInKorea,BoxOfficeWWGross,BoxOfficeUSGross,Budget,OriginalAuthor,OriginalSource
8670,"My Big Fat Greek Wedding","나의 그리스식 웨딩","A young Greek woman falls in love with a non-Greek and struggles to get her family to accept him while she comes to terms with her heritage and cultural identity. ",2002,95,3,NULL,MyBigFatGreekWedding.jpg,2003-03-14,368744044,241438208,5000000,NULL,NULL
8671,"Y Tu Mama Tambien",이투마마,"In Mexico, two teenage boys and an attractive older woman embark on a road trip and learn a thing or two about life, friendship, sex, and each other. ",2001,106,1,NULL,YTuMamaTambien.jpg,2002-09-06,33616692,13839658,0,NULL,NULL
8672,"About a Boy","어바웃 어 보이","A cynical, immature young man is taught how to act like a grown-up by a little boy.",2002,101,2,NULL,AboutaBoy.jpg,2002-08-23,130549455,41385278,30000000,NULL,NULL
8673,"Minority Report","마이너리티 리포트","In a future where a special police unit is able to arrest murderers before they commit their crimes, an officer from that unit is himself accused of a future murder. ",2002,145,2,NULL,MinorityReport.jpg,2002-07-26,358372926,132072926,102000000,NULL,NULL
8674,Spider-Man,스파이더맨,"When bitten by a genetically modified spider, a nerdy, shy, and awkward high school student gains spider-like abilities that he eventually must use to fight evil as a superhero after tragedy befalls his family.",2002,121,2,2,Spider-Man.jpg,2002-05-03,825025036,407022860,139000000,NULL,NULL
8675,"Star Wars: Episode II - Attack of the Clones","스타 워즈 에피소드 2: 클론의 습격","아나킨 스카이워커와 파드메가 처음 만난지 10년 후, 둘은 금지된 사랑에 빠지게 된다. 오비완은 상원 의원에 대한 암살 기도를 조사하고, 비밀리에 양성되고 있는 클론 군대의 존재를 알게된다.",2002,142,3,1,StarWarsEpisodeAttackoftheClones.jpg,2002-07-03,649398328,310676740,115000000,NULL,NULL
8676,"The Time Machine",타임머신,"19세기, 한 과학자가 사고로 죽은 연인을 살릴수 있기를 바라며 타임머신을 발명하고 미래로 떠난다. 여러가지 사건 끝에 도착한 80만년 후의 미래, 인류는 두 종족으로 나뉘어 있었다.",2002,96,3,2,TheTimeMachine.jpg,2002-03-29,123729176,56832494,80000000,NULL,NULL
8677,"8 Mile","8 마일","A young rapper, struggling with every aspect of his life, wants to make it big but his friends and foes make this odyssey of rap harder than it may seem. ",2002,110,3,NULL,8Mile.jpg,2017-05-09,242875078,116750901,41000000,NULL,NULL
8678,"The Wild Thornberrys Movie","와일드 쏜베리","Eliza and Debbie are two sisters who don‘t always get along. But their relationship is put to the test when Debbie‘s life is in danger, and Eliza might have to give up her power to talk to animals....",2002,85,3,NULL,TheWildThornberrysMovie.jpg,1900-01-01,0,0,0,NULL,NULL
8679,"The Chubbchubbs!",첩첩스!,"A janitor at an alien nightclub gets his wish to be a singer.",2002,6,4,NULL,TheChubbchubbs.jpg,1900-01-01,0,0,0,NULL,NULL
8680,"The Cathedral",대성당,"An explorer visits what appears to be the ruins of a gothic cathedral. There seem to be some strange statues, though, whose faces follow him as he makes his way to the end; the sun comes out, and he stops at the edge of a cliff.",2002,7,6,NULL,TheCathedral.jpg,1900-01-01,0,0,0,NULL,NULL
8681,"Mike‘s New Car","마이크의 새 차","Mike‘s bought a new 6-wheel-drive car, and he can‘t wait to show it off to Sulley. Only problem is, Mike hasn‘t exactly mastered the controls yet, and they‘re pretty complicated. ",2002,4,7,NULL,MikesNewCar.jpg,1900-01-01,0,0,0,NULL,NULL
8682,"Mount Head","마운틴 헤드","A miserly man eats the pits of some cherries he can‘t stand throwing out. A tree starts growing from the top of his head. He cuts it off; it grows back. After a while, he gives up and lets it grow, but the crowds that gather on top of his head to enjoy the tree (and leave huge mounds of trash) eventually drive him to uproot the tree. This leaves a crater on top of his head, which fills with water, which becomes a popular lake.",2002,10,6,NULL,MountHead.jpg,1900-01-01,0,0,0,NULL,NULL
8683,Rocks,돌,"Apparently, rocks are having conversations all around us, but they talk very, very slowly...",2003,8,6,NULL,Rocks.jpg,1900-01-01,0,0,0,NULL,NULL
8684,"This Charming Man","이 매력적인 남자","Lars Hansen is in a job training program. He finds a potential job at a print shop, but his paperwork gets mixed up with an El Hassan. He is scheduled for a Danish class, since he‘s apparently an immigrant, but is unable to get the mixup fixed. When he learns that the new (and attractive) teacher, Ida, will have the class canceled and lose her job if El Hassan doesn‘t show up, he dyes his hair and puts on a false moustache to pose as El Hassan. He tries wooing her as Lars, but when she learns El Hassan might lose a job at the print shop to Lars, she won‘t have anything more to do with him. So instead, he befriends her as El Hassan. And that‘s just a few of the mixups.",2002,30,6,NULL,Rocks.jpg,1900-01-01,0,0,0,NULL,NULL
8685,Gridlock,교통체증,"On a cold winter evening a young manager gets stuck in traffic on his way home from work. He takes his brand new mobile to call his wife, not knowing that by doing so he is about to cause irreparable damage.",2001,7,6,NULL,Gridlock.jpg,1900-01-01,0,0,0,NULL,NULL
8686,Dog,개,"Using a Xhosa boy as a pawn, a farmer teaches his puppy to be white man‘s best friend. Ten years later, both their lives hang in the balance at the mercy of the dog.",2002,17,6,NULL,Rocks.jpg,1900-01-01,0,0,0,NULL,NULL
8687,"Guardians of the Galaxy Vol. 2","가디언즈 오브 갤럭시 Vol. 2",""끝내주는 노래 모음 Vol.2"를 장착한 가디언즈 오브 갤럭시가 돌아왔다. 피터 퀄의 신비한 출생의 비밀을 풀어보며, 역시 은하계를 구원한다.",2017,136,2,2,GuardiansoftheGalaxyVol2.jpg,2017-05-03,863756051,389813101,200000000,NULL,NULL
8688,"I‘ll Wait for the Next One...","다음것을 기다릴께요...",,2002,4,6,NULL,IllWaitfortheNextOne.jpg,1900-01-01,0,0,0,NULL,NULL
8689,"Johnny Flynton","자니 플린턴","Johnny Flynton is good at one thing: boxing. He‘s not too bright, and there‘s clearly some issues in his past, but what‘s worse, when he‘s boxing, his temper flares up. His wife, Samantha, tells him she‘s pregnant. Meanwhile, he‘s got an exhibition match with local boy Artie Duane. Johnny lets him get a few punches in to look good, but when Artie starts taking cheap shots, Johnny can‘t stand by and overreacts. He runs home, where he‘s in high spirits, but that proves his downfall. ",2002,37,6,NULL,JohnnyFlynton.jpg,1900-01-01,0,0,0,NULL,NULL
8690,"The Shape of Water","셰이프 오브 워터: 사랑의 모양","1960년대, 일급 비밀 연구 시설에서 관리자로 일하는 한 여인이 연구 목적으로 잡혀있는 신비한 생명체와 사랑에 빠진다.",2017,123,1,4,TheShapeofWater.jpg,2018-02-22,0,0,0,NULL,NULL
8691,"Call Me by Your Name","콜 미 바이 유어 네임","1980년대 이탈리아, 열 일곱살의 소년 엘리오는 아버지의 보조 연구원 올리버와 사랑에 빠진다.",2017,132,1,4,CallMebyYourName.jpg,2018-03-22,0,0,0,NULL,NULL
8692,"Darkest Hour","다키스트 아워","2차 세계대전 초기, 유럽의 운명은 임기를 갓 시작한 영국 수상 윈스턴 처칠에게 달려 있다. 처칠은 히틀러와 협상 할 지, 희박한 확률에 맞서 싸울지를 결정해야 한다.",2017,125,2,2,DarkestHour.jpg,2018-01-17,0,0,0,NULL,NULL
8693,Dunkirk,덩케르크,"2차 세계대전 당시, 치열한 전투 상황에서 벨기에, 영국, 프랑스 연합군이 덩케르크 해안에서 독일의 포위를 받아 고립된다.",2017,106,2,2,Dunkirk.jpg,2017-07-20,0,0,0,NULL,NULL
8694,"Get Out","겟 아웃","한 흑인 청년이 주말에 백인 여자친구의 집에 방문한다. 그는 여자친구의 집에서 이상한 것을 느끼게 되고 곧 놀라운 사실이 밝혀진다.",2017,104,1,3,GetOut.jpg,2017-05-17,0,0,0,NULL,NULL
8695,"Lady Bird","레이디 버드","2002년, 캘리포니아의 새크라멘토에서, 예술에 재능을 가진 한 17세 소녀가 성년이 된다.",2017,93,1,3,LadyBird.jpg,2018-04-04,78966486,48958273,10000000,NULL,NULL
8696,"Phantom Thread","팬텀 스레드","1950년 런던. 왕실과 사교계의 드레스를 만드는 의상실 우드콕의 디자이너 레이놀즈는 우연히 마주친 젊고 당찬 알마에게 첫눈에 반한다.",2017,130,1,3,PhantomThread.jpg,2018-03-08,47756590,21198205,35000000,NULL,NULL
8697,"The Post","더 포스트","A cover-up that spanned four U.S. Presidents pushed the country‘s first female newspaper publisher and a hard-driving editor to join an unprecedented battle between the press and the government.",2017,116,1,2,ThePost.jpg,2018-02-28,0,0,0,NULL,NULL
8698,"Three Billboards Outside Ebbing, Missouri","쓰리 빌보드","A mother personally challenges the local authorities to solve her daughter‘s murder when they fail to catch the culprit. ",2017,115,1,NULL,ThreeBillboardsOutsideEbbingMissouri.jpg,2018-03-15,0,0,0,NULL,NULL
8699,"Roman J. Israel, Esq.","로만 J 이스라엘, 에스콰이어","추진력이 있고 이상주의적인 변호사 로만 J 이스라엘, 에스콰이어는 격동적인 일련의 사건들을 맡게 된다.",2017,129,2,2,RomanJIsraelEsq.jpg,1900-01-01,0,0,0,NULL,NULL
8700,"Avengers: Infinity War","어벤저스: 인피니티 워","어벤저스는 세계를 파멸시키려 하는 타노스에 맞서 모든 것을 희생하여야 한다",2018,149,2,2,AvengersInfinityWar.jpg,2018-04-25,2048709917,678815482,321000000,NULL,NULL
8701,"Avengers: Endgame","어벤저스: 엔드게임","어벤저스: 인피니티 워에서 세상은 파괴되었다. 파괴된 세상을 되돌리기 위해 어벤저스는 타노스에 다시 맞선다",2019,181,2,2,AvengersEndgame.jpg,2019-04-24,2797501328,858373000,356000000,NULL,NULL
8702,"Ant-Man and the Wasp","앤트맨과 와스프","스콧 랭이 아빠 역할에 충실하려고 노력하고 있을 때, 호프 반 다인과 행크 핌 박사는 앤트맨이 와스프와 함께 과거의 비밀을 밝히는 새로운 긴급한 임무를  맡긴다.",2018,118,2,2,Ant-ManandtheWasp.jpg,2018-07-04,622674139,216648740,162000000,NULL,NULL
8703,"Green Book","그린 북","A working-class Italian-American bouncer becomes the driver of an African-American classical pianist on a tour of venues through the 1960s American South.",2018,130,2,2,greenbook.jpg,2019-01-09,42526091,85080171,23000000,NULL,NULL
8704,"A Star Is Born","스타 이스 본","A musician helps a young singer find fame as age and alcoholism send his own career into a downward spiral.",2018,136,1,3,AStarIsBorn.jpg,2018-10-09,433888866,215288866,36000000,NULL,NULL
8705,BlacKkKlansman,블랙클랜스맨,"Ron Stallworth, an African American police officer from Colorado Springs, CO, successfully manages to infiltrate the local Ku Klux Klan branch with the help of a Jewish surrogate who eventually becomes its leader. Based on actual events.",2018,135,1,2,BlacKkKlansman.jpg,2018-08-10,25592685,48686605,15000000,NULL,NULL
8706,"Black Panther","블랙 팬서","숨겨진 왕국 와칸타의 새 왕인 트찰라는 자신의 왕국과 백성을 새로운 미래로 이끌기 위해 앞으로 나아가야 하고, 또한 왕위를 노리는 도전자와 맞서야 한다.",2018,134,2,2,BlackPanther.jpg,2018-02-14,1347071259,700059566,200000000,NULL,NULL
8707,"Bohemian Rhapsody","보헤미안 랩소디","The story of the legendary rock band Queen and lead singer Freddie Mercury, leading up to their famous performance at Live Aid (1985).",2018,134,2,2,BohemianRhapsody.jpg,2018-10-31,903175016,216428042,52000000,NULL,NULL
8708,Roma,로마,"A year in the life of a middle-class family‘s maid in Mexico City in the early 1970s.",2018,135,1,3,roma.jpg,2018-12-12,0,0,0,NULL,NULL
8709,"The Favourite","더 페이버릿: 여왕의 여자","In early 18th century England, a frail Queen Anne occupies the throne and her close friend, Lady Sarah, governs the country in her stead. When a new servant, Abigail, arrives, her charm endears her to Sarah.",2018,119,1,3,TheFavourite.jpg,2019-02-21,42544448,42544448,422410,NULL,NULL
8710,Vice,바이스,"The story of Dick Cheney, an unassuming bureaucratic Washington insider, who quietly wielded immense power as Vice President to George W. Bush, reshaping the country and the globe in ways that we still feel today.",2018,132,1,3,vice.jpg,2019-04-11,47836282,47836282,60000000,NULL,NULL
8711,"At Eternity‘s Gate","이터니티 게이트","A look at the life of painter Vincent van Gogh during the time he lived in Arles and Auvers-sur-Oise, France.",2018,111,2,2,AtEternitysGate.jpg,2019-03-29,2294915,2294915,0,NULL,NULL
8712,"The Wife","더 와이프","A wife questions her life choices as she travels to Stockholm to see her husband receive the Nobel Prize for Literature.",2017,99,1,3,TheWife.jpg,2019-02-27,9601092,9601092,0,NULL,NULL
8713,"Can You Ever Forgive Me?","날 용서해줄래요?","When Lee Israel falls out of step with current tastes, she turns her art form to deception.",2018,106,1,3,CanYouEverForgiveMe.jpg,2018-11-02,8803865,8803865,10000000,NULL,NULL
8714,"If Beale Street Could Talk","빌 스트리트가 말할 수 있다면","첫 아이를 가진 상태로 연인의 무죄를 입증하기 위해 다투는 가족과 함께 노력한다. 젊은 커플과 그들의 가족이 사랑을 통해 정의를 되찾고 아메리칸 드림을 다시 확인해가는 과정을 그린다.",2018,119,1,3,IfBealeStreetCouldTalk.jpg,2018-12-25,14915773,14915773,12000000,NULL,NULL
8715,"Cold War","콜드 워","In the 1950s, a music director falls in love with a singer and tries to persuade her to flee communist Poland for France.",2018,89,1,3,ColdWar.jpg,2019-02-07,4572545,4572545,4300000,NULL,NULL
8716,"First Reformed","퍼스트 리폼드","A minister of a small congregation in upstate New York grapples with mounting despair brought on by tragedy, worldly concerns and a tormented past.",2017,113,1,3,FirstReformed.jpg,2019-04-11,3448256,3448256,0,NULL,NULL
8717,"The Ballad of Buster Scruggs","카우보이의 노래","Six tales of life and violence in the Old West, following a singing gunslinger, a bank robber, a traveling impresario, an elderly prospector, a wagon train, and a perverse pair of bounty hunters.",2018,133,1,6,TheBalladofBusterScruggs.jpg,1900-01-01,0,0,0,NULL,NULL
8718,"Never Look Away","작가 미상","German artist Kurt Barnert has escaped East Germany and now lives in West Germany, but is tormented by his childhood under the Nazis and the GDR-regime.",2018,189,1,3,NeverLookAway.jpg,2018-10-03,0,0,0,NULL,NULL
8719,"First Man","퍼스트 맨","우주 비행사 닐 암스트롱의 삶과 1969 년 7 월 20 일 달 위를 걷는 최초의 사람이 된 전설적인 우주 임무에 대한 이야기.",2018,141,2,2,FirstMan.jpg,2018-10-18,100546153,44936545,60000000,NULL,NULL
8720,"Mary Poppins Returns","메리 포핀스 리턴즈","Decades after her original visit, the magical nanny returns to help the Banks siblings and Michael‘s children through a difficult time in their lives.",2018,130,3,1,MaryPoppinsReturns.jpg,2019-02-14,349219485,171958438,130000000,NULL,NULL
8721,"Mary Queen of Scots","메리, 퀸 오브 스코틀랜드","Mary Stuart‘s attempt to overthrow her cousin Elizabeth I, Queen of England, finds her condemned to years of imprisonment before facing execution.",2018,124,1,3,MaryQueenofScots.jpg,2018-12-21,22446509,16468499,25000000,NULL,NULL
8722,Border,보더,"A customs officer who can smell fear develops an unusual attraction to a strange traveler while aiding a police investigation which will call into question her entire existence.",2018,110,1,3,Border.jpg,2018-08-31,771930,771930,0,NULL,NULL
8723,"Isle of Dogs","개들의 섬","Set in Japan, Isle of Dogs follows a boy‘s odyssey in search of his lost dog.",2018,101,2,2,IsleofDogs.jpg,2018-06-14,63790396,32015231,0,NULL,NULL
8724,RBG,"루스 베이더 긴즈버그 : 나는 반대한다","The exceptional life and career of U.S. Supreme Court Justice Ruth Bader Ginsburg, who has developed a breathtaking legal legacy while becoming an unexpected pop culture icon.",2018,98,3,1,RBG.jpg,2018-09-14,14017361,14017361,0,NULL,NULL
8726,"Christopher Robin","곰돌이 푸 다시 만나 행복해","A working-class family man, Christopher Robin, encounters his childhood friend Winnie-the-Pooh, who helps him to rediscover the joys of life.",2018,104,3,1,ChristopherRobin.jpg,2018-10-03,89961162,99215042,75000000,NULL,NULL
8727,"Ready Player One","레디 플레이어 원","오아시스라는 가상 현실 세계의 창조자가 사망하고, 그는 오아시스의 사용자들에게 이스터에그를 남기고. 그 이스터에그를 찾는 사용자가 오아시스의 새로운 주인이 것이라고 한다",2018,140,2,2,ReadyPlayerOne.jpg,2018-03-28,582890172,137690172,175000000,NULL,NULL
8728,"Solo: A Star Wars Story","한 솔로: 스타 워즈 스토리","During an adventure into the criminal underworld, Han Solo meets his future co-pilot Chewbacca and encounters Lando Calrissian years before joining the Rebellion.",2018,135,2,2,SoloAStarWarsStory.jpg,2018-05-25,392074197,213767512,300000000,NULL,NULL
8729,"Free Solo","프리 솔로","Alex Honnold attempts to become the first person to ever free solo climb El Capitan.",2018,100,2,2,FreeSolo.jpg,2018-12-14,17541090,17541090,0,NULL,NULL
8730,"Hale County This Morning, This Evening","오늘 아침, 저녁의 헤일 카운티","A kaleidoscopic and humanistic view of the Black community in Hale County, Alabama.",2018,76,2,2,HaleCountyThisMorningThisEvening.jpg,2018-09-14,112282,112282,0,NULL,NULL
8731,"Minding the Gap","차이 봐주기","Three young men bond together to escape volatile families in their Rust-Belt hometown. As they face adult responsibilities, unexpected revelations threaten their decade-long friendship.",2018,93,7,2,MindingtheGap.jpg,2018-08-17,11998,11998,0,NULL,NULL
8732,"Of Fathers and Sons","아버지와 아들의 것","Talal Derki returns to his homeland where he gains the trust of a radical Islamist family, sharing their daily life for over two years.",2017,99,7,2,OfFathersandSons.jpg,2018-11-16,0,0,0,NULL,NULL
8733,"Period. End of Sentence.","문장의 끝","Indian women fight the stigma surrounding menstruation and begin manufacturing sanitary pads.",2018,26,7,2,PeriodEndofSentence.jpg,2019-02-12,0,0,0,NULL,NULL
8734,"A Night at the Garden","정원에서의 밤","Archival footage of an American Nazi rally that attracted 20,000 people at Madison Square Garden in 1939, shortly before the beginning of World War 2.",2017,7,7,2,ANightattheGarden.jpg,1900-01-01,0,0,0,NULL,NULL
8735,"Black Sheep","검은 양","After the high-profile killing of Damilola Taylor, Cornelius‘ family move out of London. But when they discover their new town is run by racists, Cornelius takes a drastic step to survive.",2018,26,7,2,BlackSheep.jpg,2018-10-26,0,0,0,NULL,NULL
8736,"End Game","최종 단계","Filmed and edited in intimate verite style, this movie follows visionary medical practitioners who are working on the cutting edge of life and death and are dedicated to changing our thinking about both.",2018,40,9,6,EndGame.jpg,2018-05-04,0,0,0,NULL,NULL
8737,Lifeboat,구명선,"Several survivors of a torpedoed merchant ship in World War II find themselves in the same lifeboat with one of the U-boat men who sunk it.",2018,34,7,6,Lifeboat.jpg,2018-08-01,0,0,0,NULL,NULL
8738,"Spider-Man: Into the Spider-Verse","스파이더맨: 뉴 유니버스","Teen Miles Morales becomes Spider-Man of his reality, crossing his path with five counterparts from other dimensions to stop a threat for all realities.",2018,117,3,2,Spider-ManIntotheSpiderVerse.jpg,2018-12-12,326249641,190241310,90000000,NULL,NULL
8739,"Incredibles 2","인크레더블 2","인크레더블 가족은 엄마가 슈퍼히어로의 위험한 임무를 수행하는 동안 아빠를 중심으로 집과 아기를 관리해야 하는 새로운 임무를 맡는다.",2018,118,3,2,Incredibles2.jpg,2018-07-18,1242770554,608581744,200000000,NULL,NULL
8740,Mirai,"미래의 미라이","A young boy encounters a magical garden which enables him to travel through time and meet his relatives from different eras, with guidance by his younger sister from the future.",2018,98,3,2,Mirai.jpg,2019-01-16,812794,812794,0,NULL,NULL
8741,"Ralph Breaks the Internet","주먹왕 랄프 2: 인터넷 속으로","6년전 사랑 받고 싶어 게임을 탈출했던 게임속 악역 전문 캐릭터 주먹왕 랄프가 고장난 게임기를 고치기 위해 인터넷으로 들어간다.",2018,112,3,2,RalphBreakstheInternet.jpg,2019-01-03,528507853,201091711,175000000,NULL,NULL
8742,Bao,바오,"A Chinese-Canadian woman suffering from empty nest syndrome gets a second shot at motherhood when one of her handmade dumplings comes alive.",2018,8,4,6,Bao.jpg,2018-06-15,0,0,0,NULL,NULL
8743,"Animal Behaviour","동물의 행동","Animated anthropomorphized characters in a therapy session.",2018,14,6,6,AnimalBehaviour.jpg,2018-06-11,0,0,0,NULL,NULL
8744,"Late Afternoon","늦은 오후","An elderly woman drifts back through her memories. She exists between two states, the past and the present.",2017,9,6,6,LateAfternoon.jpg,2017-07-15,0,0,0,NULL,NULL
8745,"One Small Step","작은 발걸음","TAIKO Studios presents the story of Luna, a Chinese American girl who dreams of becoming an astronaut.",2018,8,7,6,OneSmallStep.jpg,2018-06-25,0,0,0,NULL,NULL
8746,Weekends,주말,"‘Weekends‘ is the story of a young boy shuffling between the homes of his recently divorced parents. Surreal dream-like moments mix with the domestic realities of a broken up family in this hand animated film set in 1980‘s Toronto.",2017,15,1,6,Weekends.jpg,2017-10-18,0,0,0,NULL,NULL
8747,Skin,피부,"A small supermarket in a blue collar town, a black man smiles at a 10 year old white boy across the checkout aisle. This innocuous moment sends two gangs into a ruthless war that ends with a shocking backlash.",2018,21,1,6,Skin.jpg,2018-08-01,0,0,0,NULL,NULL
8748,Detainment,억류,"Two ten year-old boys are detained by police under suspicion of abducting and murdering a toddler. A true story based on interview transcripts and records from the James Bulger case, which shocked the world in 1993.",2018,30,1,6,Detainment.jpg,2018-05-01,0,0,0,NULL,NULL
8749,Fauve,파우베,"Set in a surface mine, two boys sink into a seemingly innocent power game with Mother Nature as the sole observer...",2018,17,6,6,Fauve.jpg,2018-01-19,0,0,0,NULL,NULL
8750,Madre,마드레,"While at home in her apartment with her own mother in Spain, a woman gets a phone call from her six-year-old son, who‘s on holiday in France with his father. Every parent‘s nightmare ensues.",2017,19,6,6,Madre.jpg,2017-03-17,0,0,0,NULL,NULL
8751,Marguerite,마거리트,"An aging woman and her nurse develop a friendship that inspires her to unearth unacknowledged longing and thus help her make peace with her past.",2017,19,6,6,Marguerite.jpg,2017-11-12,0,0,0,NULL,NULL
8752,Capharnaüm,가버나움,"While serving a five-year sentence for a violent crime, a 12-year-old boy sues his parents for neglect.",2018,126,1,3,NULL,2019-01-24,1661096,1661096,4000000,NULL,NULL
8753,"Manbiki kazoku","어느 가족","A family of small-time crooks take in a child they find outside in the cold.",2018,121,1,3,NULL,2018-07-26,3313513,3313513,0,NULL,NULL
8754,"A Quiet Place","콰이어트 플레이스","종말 이후의 세계에서, 생존한 한 가족은 아주 민감한 청각을 가진 괴물로부터 살아남기 위해 어떠한 소리도 내지 않고 살아가야 한다.",2018,90,2,3,AQuietPlace.jpg,2018-04-12,340952971,188024361,17000000,NULL,NULL
8755,"I, Tonya","아이, 토냐","미국 최초로 세계선수권대회에서 트리플 악셀을 성공시킨 토냐 하딩은 올림픽을 앞두고 낸시 캐리건이 강력한 도전자로 급부상하고 경쟁심에 불타오른다. 1994년 동계올림픽 출전권을 따기 위한 선수권 대회에서 토냐 하딩은 남편을 사주하여 라이벌 관계였던 낸시 캐리건을 해치려 했다는 혐의를 받게 된다.",2017,120,1,4,ITonya.jpg,2018-03-08,53939297,30014539,11000000,NULL,NULL
8756,"All the Money in the World","올 더 머니","석유 사업으로 세계 최고의 부자가 된 J. 폴 게티의 손자가 유괴되는 사건이 발생한다. 전 세계가 게티 3세의 역대급 몸값 협상에 주목하는 가운데 J. 폴 게티는 단 한 푼도 줄 수 없다고 단언하고, 게일은 아들을 구하기 위해 전직 CIA요원 플레처와 함께 협상에 나선다.",2017,132,1,3,AlltheMoneyintheWorld.jpg,2018-02-01,39351407,25106315,50000000,NULL,NULL
8757,"The Florida Project","플로리다 프로젝트","Set over one summer, the film follows precocious six-year-old Moonee as she courts mischief and adventure with her ragtag playmates and bonds with her rebellious but caring mother, all while living in the shadows of Walt Disney World.",2017,111,1,6,TheFloridaProject.jpg,2018-03-07,5904366,5904366,2000000,NULL,NULL
8758,Mudbound,머드바운드,"Two men return home from World War II to work on a farm in rural Mississippi, where they struggle to deal with racism and adjusting to life after war.",2017,134,1,6,Mudbound.jpg,2017-11-17,0,0,0,NULL,NULL
8759,"The Big Sick","빅 식","Pakistan-born comedian Kumail Nanjiani and grad student Emily Gardner fall in love but struggle as their cultures clash. When Emily contracts a mysterious illness, Kumail finds himself forced to face her feisty parents, his family‘s expectations, and his true feelings.",2017,120,1,3,TheBigSick.jpg,2018-07-18,44328624,42872467,5000000,NULL,NULL
8760,"Molly‘s Game","몰리스 게임","The true story of Molly Bloom, an Olympic-class skier who ran the world‘s most exclusive high-stakes poker game and became an FBI target.",2017,140,1,3,MollysGame.jpg,2018-09-06,59284015,28780744,30000000,NULL,NULL
8761,"The Disaster Artist","더 디제스터 아티스트","When Greg Sestero, an aspiring film actor, meets the weird and mysterious Tommy Wiseau in an acting class, they form a unique friendship and travel to Hollywood to make their dreams come true.",2017,104,1,6,TheDisasterArtist.jpg,2017-12-08,21120616,21120616,10000000,NULL,NULL
8762,"Blade Runner 2049","블레이드 러너 2049","한 젋은 블레이드 러너가 오랫동안 숨겨져 있었던 비밀을 발견하고 30년 전에 행방불명된 블레이드 러너 릭 데커드를 추적한다.",2017,164,1,3,BladeRunner2049.jpg,2017-10-12,259344059,92054159,150000000,NULL,NULL
8763,"Baby Driver","베이비 드라이버","마지막으로 한건한 후 은퇴하려면 강도후 도주 전용 운전사가 마지막 가장 힘든 강도 작전에 참여하고, 발을 빼기가 쉽지 않음을 알게된다.",2017,113,1,3,BabyDriver.jpg,2017-09-13,228104185,107825862,34000000,NULL,NULL
8764,"Beauty and the Beast","미녀와 야수","한 평생동안 괴물로 살아가야 하는 저주를 받은 왕자가 아름다운 젊은 여인과 사랑에 빠진다.",2017,129,3,3,BeautyandtheBeast.jpg,2017-03-16,1263521126,504014165,160000000,NULL,NULL
8765,"Victoria & Abdul","빅토리아 & 압둘","Queen Victoria strikes up an unlikely friendship with a young Indian clerk named Abdul Karim.",2017,111,2,2,VictoriaandAbdul.jpg,2017-10-25,22245070,22245070,0,NULL,NULL
8766,Wonder,원더,"뉴욕타임스 베스트셀러를 원작으로 한 영화로, 얼굴에 기형을 가지고 태어난 소년이 5학년이 되면서 일어난 따뜻하고 감동적인 이야기.",2017,113,2,2,Wonder.jpg,2017-12-27,305593765,132422809,20000000,NULL,NULL
8767,"Star Wars: Episode VIII - The Last Jedi","스타 워즈: 라스트 제다이","레이는 루크 스카이워커의 가르침으로 자신의 숨겨진 능력을 개발한다. 한편, 저항군은 마지막이 될 지 모르는 퍼스트오더와의 전투를 준비한다.",2017,152,2,2,StarWarsTheLastJedi.jpg,2017-12-14,1332539889,620181382,317000000,NULL,NULL
8768,Coco,코코,"Aspiring musician Miguel, confronted with his family‘s ancestral ban on music, enters the Land of the Dead to find his great-great-grandfather, a legendary singer.",2017,105,2,2,coco.jpg,2018-01-11,807082196,209726015,175000000,NULL,NULL
8769,Marshall,마셜,"미국 최초의 흑인 대법관이자 사회 정치 변호사였던 서굿 마샬의 이야기.",2017,118,2,6,Marshall.jpg,1900-01-01,10051659,10051659,12000000,NULL,NULL
8770,"The Greatest Showman","위대한 쇼맨","아무것도 없이 전 세계를 놀라게 한 쇼를 만든 한 선각자에 의해 쇼 비즈니스가 탄생된다.",2017,105,3,1,TheGreatestShowman.jpg,2017-12-20,434950846,174340174,84000000,NULL,NULL
8771,"War for the Planet of the Apes","혹성탈출: 종의 전쟁","After the apes suffer unimaginable losses, Caesar wrestles with his darker instincts and begins his own mythic quest to avenge his kind.",2017,140,13,2,WarforthePlanetoftheApes.jpg,2017-08-15,490664238,146880162,150000000,NULL,NULL
8772,Icarus,이카루스,"When Bryan sets out to uncover the truth about doping in sports, a chance meeting with a Russian scientist transforms his story from a personal experiment into a geopolitical thriller.",2017,120,11,2,Icarus.jpg,2017-08-04,0,0,0,NULL,NULL
8773,"Abacus: Small Enough to Jail",아바쿠스,"A small financial institution called Abacus becomes the only company criminally indicted in the wake of the United States‘ 2008 mortgage crisis.",2016,88,11,2,AbacusSmallEnoughtoJail.jpg,2017-07-07,0,104621,0,NULL,NULL
8774,"De sidste mænd i Aleppo",,"Khaled, Mahmoud and Subhi volunteer with the White Helmets trying to save lives of hundreds of victims in the besieged city of Aleppo during the Syrian Civil War.",2017,83,6,6,Desidste.jpg,2017-06-27,0,0,0,NULL,NULL
